"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","2500","-2","-1","2","0","1","17","4","6","9","1","-8","0","6","9","0","249406","15:52:45"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","1666","1","0","1","0","0","10","7","23","19","1","-3","-1","19","23","1","132857","15:52:46"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","603","2","1","2","0","0","4","7","19","24","1","0","-1","19","24","0","112783","15:52:48"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","1339","1","0","2","1","1","9","0","18","10","1","1","0","18","10","0","141087","15:52:48"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","2470","1","0","2","0","1","18","2","8","2","-1","-7","0","2","8","1","254419","15:52:50"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","619","1","2","1","0","0","5","7","19","24","-1","1","-1","19","24","0","115902","15:52:51"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","2484","-1","-2","1","0","0","11","4","21","22","-1","-4","-1","21","22","0","137030","15:52:51"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","1237","0","1","2","0","1","10","8","4","3","1","1","0","4","3","0","144945","15:52:52"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1585","-2","-1","2","0","1","19","4","9","6","-1","-9","0","6","9","1","259407","15:52:54"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","602","-2","-1","2","0","0","6","4","23","20","1","-1","-1","23","20","0","119037","15:52:54"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","1931","-1","0","2","0","0","12","1","20","24","1","-5","-1","20","24","0","142023","15:52:56"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","1439","0","1","2","0","1","11","8","3","4","-1","1","0","4","3","1","148695","15:52:56"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","733","1","0","1","0","0","7","7","19","24","-1","0","-1","19","24","0","122157","15:52:57"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","2387","0","-1","1","1","1","20","2","2","8","-1","-9","0","2","8","0","263502","15:52:59"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","544","-1","-2","1","0","0","8","4","20","23","1","-1","-1","23","20","1","125407","15:53:00"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","2732","-1","0","2","0","0","13","1","24","20","-1","-6","-1","20","24","1","146463","15:53:01"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","3687","-1","0","2","1","1","12","0","18","10","1","0","0","18","10","0","152654","15:53:02"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","1055","1","0","2","0","1","21","2","8","2","-1","-8","0","2","8","1","268403","15:53:02"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","778","-2","-1","2","0","0","9","4","20","23","-1","-3","-1","23","20","1","128465","15:53:04"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.5","2046","1","2","1","0","0","14","7","23","19","1","-5","-1","19","23","1","151701","15:53:05"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","1079","0","1","1","0","1","13","0","10","18","1","0","0","18","10","1","158846","15:53:06"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","440","-1","0","1","0","0","10","4","20","23","1","-4","-1","23","20","1","131756","15:53:07"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","782","0","1","1","0","1","14","0","10","18","1","0","0","18","10","1","162436","15:53:09"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","477","0","1","1","0","0","11","1","22","21","1","-4","-1","21","22","1","134711","15:53:10"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","4858","1","0","2","0","1","22","2","8","2","-1","-7","0","2","8","1","271983","15:53:10"
